participant_id,age,gender,education,education_numeric,technical_field,employment,crt_score,need_for_cognition,working_memory,big5_extraversion,big5_agreeableness,big5_conscientiousness,big5_neuroticism,big5_openness,impulsivity_total,sensation_seeking,trust_propensity,risk_taking,state_anxiety,current_stress,fatigue_level,phishing_self_efficacy,perceived_risk,security_attitudes,privacy_concern,phishing_knowledge,technical_expertise,prior_victimization,security_training,years_email_use,daily_email_volume,email_volume_numeric,email_check_frequency,link_click_tendency,social_media_usage,overall_accuracy,phishing_detection_rate,false_positive_rate,phishing_click_rate,report_rate,mean_response_latency,mean_dwell_time,response_latency_sd
P0851,36,Male,Some college,2,0,Student,5,63,8,2.62,3.13,3.76,3.08,3.98,2.32,2.8,2.41,4.07,2.1,2.52,2.3,4.16,2.47,2.8,3.4,6,4,1,0,29,51-100,4,Few times/day,2.84,2.5,0.764,0.761,0.169,0.164,0.174,3125,3297,1267
P0852,49,Male,Bachelor,3,0,Student,6,43,10,4.85,3.82,4.08,3.3,4.67,2.61,3.76,3.63,4.81,2.25,2.47,1.88,4.45,3.4,3.2,3.75,3,2,1,1,38,0-10,1,Few times/day,3.03,0.0,0.719,0.749,0.172,0.172,0.348,5011,5011,2040
P0853,41,Female,Some college,2,0,Employed full-time,5,58,7,1.74,3.41,2.95,3.17,4.2,3.11,3.54,3.49,2.7,3.18,2.87,2.97,3.43,1.63,2.88,2.66,4,3,3,0,30,100+,5,Few times/day,4.14,10.0,0.555,0.611,0.277,0.263,0.08,3668,4355,1504
P0854,45,Non-binary,Master,4,0,Student,4,66,9,3.5,3.98,3.96,2.68,3.06,2.61,3.38,3.24,3.53,3.01,1.75,1.9,3.28,3.6,3.22,2.43,5,3,3,0,32,51-100,4,Few times/day,1.77,5.3,0.641,0.6,0.247,0.287,0.278,4207,6120,1648
P0855,49,Male,Master,4,0,Retired,3,54,9,3.18,2.74,3.61,2.79,3.03,2.5,3.11,3.44,2.24,3.16,3.63,4.31,4.12,2.85,3.81,2.6,6,4,1,0,32,51-100,4,Few times/day,2.24,0.3,0.605,0.585,0.271,0.323,0.383,3258,4525,1263
P0856,37,Female,Some college,2,1,Employed full-time,5,55,6,1.0,3.54,3.63,2.33,3.05,1.8,1.74,3.24,1.0,2.87,1.56,1.0,5.0,2.57,4.21,2.38,7,3,1,0,25,51-100,4,Hourly,1.17,1.6,0.752,0.711,0.223,0.233,0.533,3935,5614,1535
P0857,43,Female,Bachelor,3,1,Student,4,57,10,3.42,3.71,3.23,2.27,3.14,2.6,2.13,3.85,2.45,2.38,1.75,2.1,4.98,3.79,3.57,4.31,4,4,4,1,31,0-10,1,Few times/day,3.08,0.8,0.601,0.662,0.095,0.256,0.139,3999,5255,1659
P0858,63,Female,Bachelor,3,0,Student,2,49,6,3.74,2.97,3.32,2.54,3.9,2.57,3.23,2.58,3.29,2.17,2.47,5.2,3.63,4.37,3.0,2.38,7,3,1,0,40,11-25,2,Once daily,3.79,4.2,0.55,0.501,0.201,0.398,0.171,2522,3738,921
P0859,42,Male,Master,4,0,Employed full-time,3,24,7,4.69,4.83,4.19,1.75,4.01,1.73,3.52,3.32,3.69,2.41,2.05,3.23,3.02,3.91,3.62,3.85,2,2,2,1,31,0-10,1,Constantly,2.23,2.4,0.608,0.617,0.147,0.272,0.503,4555,6831,1768
P0860,36,Female,Master,4,0,Student,6,51,9,2.61,3.72,3.61,3.71,3.18,2.32,2.6,3.08,3.08,2.68,3.12,3.72,3.56,2.55,3.57,2.9,2,2,1,1,25,0-10,1,Few times/day,3.66,0.5,0.653,0.611,0.182,0.328,0.472,4197,6208,2011
P0861,52,Male,Bachelor,3,0,Self-employed,2,52,8,2.44,3.88,2.85,3.15,4.22,3.0,3.44,3.2,2.75,2.71,2.26,3.35,2.47,3.73,3.39,4.27,0,2,3,0,40,11-25,2,Once daily,3.45,0.1,0.375,0.409,0.188,0.455,0.249,2983,3572,1672
P0862,36,Female,Master,4,0,Retired,4,48,7,1.54,2.64,3.28,2.18,3.08,2.38,3.11,3.32,2.66,2.05,1.29,2.75,3.29,3.0,4.57,2.99,6,2,1,1,23,51-100,4,Once daily,3.39,0.7,0.645,0.683,0.098,0.196,0.503,3660,4788,2184
P0863,62,Female,Bachelor,3,1,Student,5,65,12,3.46,3.41,3.52,2.44,3.66,2.22,3.76,3.29,3.63,2.48,1.28,4.81,4.44,4.1,3.92,3.55,9,6,0,0,40,11-25,2,Hourly,3.13,0.1,0.787,0.753,0.156,0.205,0.251,3655,4497,1501
P0864,57,Male,Bachelor,3,0,Employed full-time,3,75,9,2.11,2.77,2.58,2.6,4.53,3.41,2.69,2.58,3.1,3.03,3.42,2.81,3.51,3.38,3.97,3.77,4,3,0,1,40,11-25,2,Hourly,4.22,0.3,0.439,0.436,0.289,0.321,0.279,2718,4134,862
P0865,34,Female,High school,1,0,Student,1,33,9,3.97,3.92,4.71,2.41,3.76,2.09,3.68,3.39,2.81,2.16,1.94,2.51,3.11,2.02,1.75,4.0,1,3,1,1,20,26-50,3,Few times/day,2.56,2.0,0.404,0.48,0.042,0.412,0.227,3450,5066,1312
P0866,35,Male,High school,1,0,Employed full-time,1,22,3,4.53,4.14,3.99,2.61,3.66,2.36,3.34,3.3,3.29,2.18,2.08,4.29,3.53,3.01,2.71,2.94,5,2,1,0,22,0-10,1,Few times/day,3.25,2.7,0.575,0.595,0.089,0.281,0.273,3531,4832,1453
P0867,51,Female,Bachelor,3,0,Employed full-time,2,50,11,4.34,5.0,3.71,4.13,4.31,3.1,2.79,3.51,3.22,3.03,3.89,1.18,3.49,2.54,3.69,3.0,2,3,3,0,37,11-25,2,Few times/day,4.36,1.3,0.475,0.528,0.134,0.299,0.237,3628,5091,1765
P0868,56,Male,Some college,2,0,Employed full-time,4,47,7,2.79,3.34,2.78,2.41,3.91,2.79,3.0,3.11,2.83,1.76,1.75,3.16,4.16,2.58,3.49,3.59,5,4,2,0,40,11-25,2,Hourly,2.16,1.8,0.662,0.676,0.072,0.157,0.287,2731,3669,935
P0869,53,Male,High school,1,0,Student,1,44,8,2.68,2.45,3.84,2.41,2.7,1.97,3.26,2.68,2.56,2.66,2.23,2.88,2.74,2.94,3.2,2.19,3,2,1,0,40,51-100,4,Constantly,2.34,0.3,0.693,0.629,0.231,0.254,0.462,3037,3523,1184
P0870,39,Male,Bachelor,3,0,Employed full-time,1,50,5,2.28,2.65,2.92,2.68,3.32,2.53,2.51,2.52,2.45,2.51,1.65,3.14,3.98,3.42,3.68,2.22,3,2,1,0,37,26-50,3,Hourly,3.05,0.8,0.578,0.657,0.272,0.289,0.316,3203,4679,1022
P0871,41,Female,High school,1,0,Employed full-time,3,45,6,1.38,3.48,3.44,3.98,3.35,3.0,2.79,2.87,2.71,3.0,1.97,2.91,3.68,3.93,4.18,3.94,5,3,4,1,30,26-50,3,Few times/day,2.29,2.5,0.576,0.579,0.258,0.304,0.327,3513,5630,1873
P0872,38,Male,Bachelor,3,0,Student,3,53,7,2.9,2.9,3.61,3.95,3.3,2.89,2.56,3.29,2.18,3.16,3.91,3.95,4.0,2.78,3.16,3.92,5,2,2,0,25,0-10,1,Few times/week,2.32,0.9,0.519,0.583,0.214,0.276,0.162,3853,5301,1708
P0873,39,Male,Bachelor,3,1,Employed full-time,5,40,7,4.16,4.9,3.62,1.77,3.84,2.33,3.85,3.98,2.77,1.34,2.91,4.82,3.03,4.17,3.22,3.69,6,5,0,0,32,100+,5,Once daily,4.34,0.9,0.807,0.768,0.02,0.155,0.3,3943,5054,1465
P0874,33,Male,Doctorate,5,0,Employed full-time,5,59,9,2.4,3.41,2.52,3.01,4.26,2.51,2.89,3.56,3.68,3.28,3.14,4.05,4.37,1.84,3.26,3.09,7,4,1,0,23,11-25,2,Hourly,2.32,0.4,0.649,0.68,0.259,0.277,0.279,4242,5052,1718
P0875,64,Female,Bachelor,3,0,Self-employed,3,57,9,2.55,2.04,3.01,2.5,3.74,2.89,3.66,2.47,3.14,2.12,2.73,3.1,4.05,2.53,3.67,2.85,7,2,2,0,40,26-50,3,Once daily,2.5,1.8,0.742,0.781,0.124,0.181,0.302,4190,5285,1223
P0876,48,Female,High school,1,1,Student,0,30,4,2.05,3.44,3.93,3.84,4.03,2.48,2.66,2.73,2.95,2.77,3.12,4.26,5.0,4.84,3.08,4.96,7,5,0,0,33,100+,5,Few times/day,2.83,3.3,0.605,0.659,0.232,0.237,0.213,2957,3278,1290
P0877,47,Male,Bachelor,3,0,Employed part-time,5,53,8,2.13,3.05,3.09,2.94,4.5,2.88,2.72,2.78,2.63,2.99,2.0,4.4,3.12,2.29,3.9,4.44,4,4,1,0,37,26-50,3,Hourly,3.12,1.3,0.717,0.715,0.298,0.237,0.275,4218,4904,1817
P0878,56,Male,Master,4,0,Employed full-time,2,56,9,3.53,3.95,4.31,1.84,2.95,1.6,3.74,3.83,3.75,2.39,2.17,3.93,3.3,4.2,3.35,3.55,5,1,1,0,40,26-50,3,Few times/day,2.26,0.2,0.649,0.635,0.188,0.287,0.482,4207,5363,1086
P0879,24,Male,Doctorate,5,0,Student,2,54,5,2.51,3.15,3.56,2.84,3.11,3.15,2.41,2.38,2.47,3.5,2.22,4.76,2.44,3.18,3.15,2.92,7,2,2,0,15,0-10,1,Hourly,2.68,3.6,0.526,0.476,0.407,0.331,0.126,3230,4352,1103
P0880,48,Male,Bachelor,3,0,Employed full-time,5,70,7,3.0,3.76,2.89,3.37,4.03,2.93,3.26,3.92,3.21,2.28,1.0,1.0,3.2,3.14,5.0,2.75,4,3,2,1,38,11-25,2,Hourly,2.41,0.1,0.56,0.514,0.038,0.326,0.43,3226,3479,1213
P0881,57,Male,Some college,2,0,Employed full-time,4,63,6,2.29,4.54,2.69,3.66,3.82,2.84,2.55,3.18,1.91,2.42,3.21,3.53,4.73,3.95,2.89,3.95,4,4,4,1,40,51-100,4,Few times/day,2.52,1.3,0.524,0.601,0.104,0.336,0.065,3341,4439,1259
P0882,27,Female,Master,4,1,Unemployed,7,90,12,2.95,2.92,3.02,4.22,3.49,3.21,3.43,3.29,2.11,2.53,3.07,3.87,4.43,3.84,4.36,2.84,8,5,0,0,13,0-10,1,Constantly,3.54,0.6,0.66,0.62,0.18,0.293,0.325,4065,6249,1461
P0883,56,Male,Some college,2,1,Student,5,60,6,2.83,4.08,2.62,4.02,4.24,3.41,3.81,3.02,2.91,3.1,2.0,1.72,3.55,4.27,2.61,2.91,6,4,3,1,40,100+,5,Hourly,3.7,5.5,0.635,0.68,0.234,0.295,0.02,3317,4528,1360
P0884,48,Male,Bachelor,3,0,Employed full-time,2,36,6,3.19,3.4,2.69,3.22,3.74,3.12,2.79,2.91,2.01,2.55,2.22,3.76,3.75,3.0,3.81,3.07,4,5,2,0,37,26-50,3,Few times/day,3.65,2.7,0.409,0.493,0.107,0.379,0.116,2245,3085,1148
P0885,42,Male,Bachelor,3,0,Employed full-time,3,54,5,2.08,3.82,3.24,3.09,2.69,2.27,2.69,2.48,1.44,2.29,2.98,4.6,3.6,3.31,5.0,3.81,3,2,0,1,30,11-25,2,Constantly,2.54,1.7,0.648,0.674,0.309,0.2,0.565,3174,4319,1391
P0886,40,Non-binary,High school,1,0,Retired,2,55,7,3.87,3.53,2.84,2.6,3.34,3.1,3.57,4.0,3.35,2.39,2.3,3.23,2.28,3.0,3.98,4.36,5,2,1,0,27,26-50,3,Hourly,3.05,2.2,0.533,0.573,0.081,0.298,0.28,3114,3300,1539
P0887,29,Female,Some college,2,0,Employed full-time,4,66,7,1.92,2.72,2.65,3.11,4.58,2.76,3.0,3.12,1.74,2.13,1.3,4.29,2.42,2.31,4.08,3.44,3,2,2,1,16,11-25,2,Hourly,1.95,1.5,0.656,0.599,0.171,0.312,0.365,2961,3177,1270
P0888,22,Female,Some college,2,0,Retired,3,64,7,2.31,3.85,2.78,3.63,4.34,2.94,3.77,3.62,3.53,3.62,2.05,4.73,4.46,3.34,3.44,3.87,5,3,0,1,12,11-25,2,Hourly,2.8,0.3,0.444,0.41,0.251,0.413,0.248,3890,5405,1456
P0889,53,Male,Bachelor,3,0,Unemployed,2,38,3,2.5,3.28,3.35,2.97,1.51,1.76,2.96,2.9,3.42,2.23,3.41,5.11,4.11,3.07,3.89,4.08,4,4,1,1,40,11-25,2,Few times/day,2.6,2.5,0.699,0.661,0.137,0.24,0.528,3605,5070,1390
P0890,28,Male,Master,4,1,Employed full-time,3,65,9,2.69,4.42,3.69,3.06,3.79,2.26,2.54,3.21,1.8,2.34,2.39,4.89,3.06,1.7,3.57,3.76,8,4,2,1,14,11-25,2,Few times/day,3.48,1.4,0.754,0.824,0.136,0.205,0.475,3320,4836,1541
P0891,33,Male,Some college,2,0,Self-employed,6,50,8,3.85,3.52,1.89,4.52,3.5,3.35,3.89,3.54,3.49,2.08,3.37,5.14,3.59,4.09,4.81,3.4,5,3,3,1,17,100+,5,Hourly,1.81,2.0,0.638,0.711,0.054,0.193,0.379,3968,5962,1758
P0892,67,Male,Master,4,0,Retired,6,59,11,2.77,2.68,2.83,3.39,3.87,3.03,3.27,2.35,3.82,1.95,3.47,2.9,3.27,3.32,2.95,4.1,5,4,2,0,40,11-25,2,Once daily,2.54,0.1,0.704,0.7,0.107,0.223,0.207,4173,5101,2114
P0893,44,Female,High school,1,0,Employed full-time,1,38,8,4.98,3.55,4.4,2.24,4.62,1.76,4.15,3.16,3.41,1.98,1.76,3.03,4.33,2.64,3.95,3.94,3,3,0,1,35,26-50,3,Constantly,1.0,0.3,0.606,0.68,0.194,0.235,0.548,2195,3173,879
P0894,45,Female,Bachelor,3,1,Employed full-time,4,67,10,3.18,2.19,3.53,2.19,2.24,1.72,2.55,2.12,2.91,2.09,2.25,1.0,4.35,3.47,3.82,3.59,6,5,0,0,31,11-25,2,Few times/day,1.15,1.8,0.786,0.721,0.199,0.232,0.562,3021,4360,871
P0895,36,Female,High school,1,1,Employed full-time,4,46,9,2.9,3.51,3.47,3.66,4.18,2.75,2.42,3.26,3.69,3.23,1.53,2.22,3.29,2.78,2.96,3.52,5,5,1,0,29,26-50,3,Hourly,3.82,1.2,0.566,0.562,0.165,0.317,0.152,3854,5898,1481
P0896,55,Female,Master,4,0,Employed full-time,5,43,7,3.85,2.42,3.52,2.25,3.84,2.23,3.54,1.94,2.34,1.54,1.58,4.96,3.75,3.36,3.31,3.78,3,3,4,0,40,26-50,3,Few times/day,1.5,0.5,0.842,0.895,0.126,0.078,0.382,4530,6978,1271
P0897,25,Male,Master,4,0,Student,4,60,6,2.6,2.61,4.56,3.38,3.78,1.87,3.09,2.21,2.26,2.98,2.92,2.77,3.64,4.31,2.64,4.03,5,4,3,1,11,11-25,2,Few times/day,2.42,0.6,0.707,0.806,0.221,0.216,0.404,3584,4449,1395
P0898,49,Female,Bachelor,3,1,Student,4,72,11,3.59,4.05,3.46,3.77,4.36,2.72,4.46,3.08,3.87,3.23,2.62,3.98,4.05,3.52,1.66,2.27,7,3,1,0,35,100+,5,Hourly,3.56,2.0,0.494,0.559,0.216,0.305,0.02,4124,5311,1262
P0899,26,Male,Master,4,0,Employed full-time,1,45,8,3.44,3.22,3.31,3.01,2.93,1.94,2.63,3.35,3.76,2.93,2.72,3.79,3.31,2.81,2.68,3.65,3,3,0,1,8,51-100,4,Hourly,2.31,0.1,0.515,0.458,0.202,0.409,0.412,2714,3612,1065
P0900,64,Male,Bachelor,3,1,Employed full-time,5,66,9,3.58,3.38,4.75,2.13,4.36,1.99,2.66,2.93,2.36,2.72,2.71,4.99,4.02,2.38,3.14,3.98,6,3,2,1,40,26-50,3,Few times/day,1.7,1.1,0.731,0.789,0.229,0.096,0.326,3533,4154,1454
P0901,46,Female,Doctorate,5,0,Student,7,82,10,2.99,1.71,2.19,4.28,3.8,3.28,2.49,2.86,3.76,2.58,3.1,1.08,3.26,2.63,3.72,4.16,4,4,3,0,40,100+,5,Once daily,3.06,1.5,0.697,0.679,0.062,0.225,0.223,4795,7030,1871
P0902,29,Male,Bachelor,3,0,Self-employed,3,45,5,3.03,4.19,3.08,2.24,3.07,2.41,3.66,4.13,3.18,2.53,2.34,3.92,2.81,3.85,2.71,3.72,4,4,2,0,22,26-50,3,Constantly,4.08,0.7,0.508,0.568,0.167,0.298,0.137,3569,4526,1348
P0903,40,Male,Master,4,0,Employed part-time,6,52,10,2.51,2.77,4.04,3.47,4.22,2.72,2.81,2.76,1.64,3.66,2.85,3.9,2.97,3.15,3.51,3.57,5,3,1,1,33,51-100,4,Constantly,3.46,3.4,0.726,0.722,0.308,0.192,0.329,3872,5712,1429
P0904,50,Male,Bachelor,3,1,Student,3,39,7,3.68,2.96,4.25,2.16,3.96,1.8,4.05,2.36,4.2,2.92,1.86,2.47,3.27,3.65,3.67,3.13,9,5,0,1,40,11-25,2,Once daily,2.18,0.1,0.877,0.896,0.262,0.01,0.556,3757,5736,1843
P0905,34,Female,High school,1,0,Employed full-time,2,34,6,3.03,2.77,3.39,3.97,3.55,2.85,3.02,3.3,2.57,3.94,2.39,4.65,3.87,2.98,2.93,3.42,4,1,3,0,21,0-10,1,Few times/day,2.55,4.0,0.31,0.366,0.413,0.43,0.161,3602,4530,1522
P0906,35,Female,Bachelor,3,1,Employed full-time,6,66,8,3.01,3.89,4.32,1.88,2.9,1.85,2.32,2.72,2.69,2.23,2.79,1.82,4.38,2.45,2.82,3.65,5,5,0,0,23,100+,5,Few times/day,3.27,2.6,0.834,0.945,0.237,0.01,0.231,4027,4180,1120
P0907,55,Male,High school,1,0,Retired,3,55,7,2.96,3.88,3.19,3.9,2.34,3.99,3.62,2.99,2.25,2.69,3.15,4.78,4.68,3.68,3.06,3.9,3,1,2,0,40,11-25,2,Constantly,2.23,1.2,0.419,0.505,0.162,0.39,0.02,2604,3374,1069
P0908,39,Female,Bachelor,3,0,Student,5,51,10,4.11,4.82,3.45,1.25,2.9,2.31,3.86,3.05,2.99,1.0,1.07,1.0,3.54,2.55,4.23,3.71,6,3,0,0,27,11-25,2,Few times/day,3.35,5.2,0.704,0.635,0.02,0.221,0.363,3462,5194,1805
P0909,56,Male,Bachelor,3,0,Student,3,46,5,2.64,3.6,2.51,3.55,3.74,2.63,2.85,3.65,1.91,2.22,2.51,2.41,4.14,2.87,2.35,3.06,6,1,3,0,40,11-25,2,Once daily,2.58,2.4,0.554,0.487,0.085,0.384,0.136,3774,5655,1370
P0910,43,Male,Bachelor,3,0,Unemployed,2,55,5,2.59,4.32,3.33,2.32,5.0,3.05,3.8,3.8,2.31,2.04,1.23,3.33,3.74,2.22,4.08,3.9,7,5,2,1,31,11-25,2,Once daily,2.08,5.3,0.585,0.514,0.175,0.367,0.342,1882,2418,694
P0911,50,Female,High school,1,0,Unemployed,0,29,6,2.88,3.21,2.18,3.97,3.13,3.65,2.89,3.76,2.77,2.84,2.43,3.76,3.71,2.45,3.93,2.96,5,2,3,1,34,11-25,2,Hourly,2.08,1.3,0.438,0.502,0.119,0.325,0.18,1796,2367,809
P0912,56,Female,Some college,2,0,Employed part-time,5,55,6,5.0,3.0,3.88,2.98,2.65,2.35,3.65,2.81,3.69,2.2,2.62,1.26,4.26,3.92,3.37,3.7,5,3,0,1,40,26-50,3,Constantly,3.8,1.2,0.666,0.714,0.223,0.166,0.191,4131,5275,1369
P0913,59,Non-binary,Bachelor,3,1,Employed part-time,7,65,9,2.51,3.22,3.51,3.76,2.68,2.51,3.44,2.74,2.66,3.09,2.86,4.75,4.52,4.04,4.03,3.29,9,7,1,0,40,100+,5,Few times/day,2.55,1.5,0.809,0.657,0.237,0.229,0.345,3777,4573,1154
P0914,29,Male,Doctorate,5,0,Student,3,33,8,2.72,3.74,2.38,3.32,2.9,2.57,1.94,3.09,1.52,2.82,2.59,4.4,3.71,4.07,3.05,3.56,4,3,1,0,19,0-10,1,Once daily,2.17,0.1,0.53,0.612,0.149,0.256,0.248,3240,3378,890
P0915,49,Female,Some college,2,1,Employed full-time,3,46,7,3.24,3.67,3.05,3.34,4.78,2.92,3.29,2.72,2.33,2.76,1.99,5.78,3.54,4.08,3.7,5.0,6,3,2,1,34,51-100,4,Hourly,2.79,4.8,0.639,0.661,0.208,0.198,0.361,3324,4580,1510
P0916,62,Female,Bachelor,3,0,Student,4,47,7,3.47,3.42,4.63,1.64,3.36,1.47,3.12,3.77,3.11,2.39,1.29,4.34,3.83,2.92,4.71,3.55,2,2,0,1,40,0-10,1,Few times/day,2.18,2.2,0.617,0.705,0.02,0.195,0.644,4613,5662,2166
P0917,52,Female,Bachelor,3,1,Student,1,50,6,2.26,3.05,2.21,1.93,3.23,2.49,2.81,4.43,2.65,1.9,2.5,2.62,4.87,3.73,4.18,3.55,7,6,0,0,40,0-10,1,Once daily,2.71,1.9,0.46,0.443,0.02,0.403,0.433,1934,2576,683
P0918,42,Male,Bachelor,3,0,Self-employed,1,31,9,1.61,2.53,3.06,3.37,3.32,3.05,1.82,2.49,2.21,3.29,3.65,2.21,3.68,4.04,3.1,4.62,4,2,2,1,30,26-50,3,Constantly,2.47,5.2,0.386,0.442,0.297,0.343,0.162,3627,5083,1115
P0919,56,Female,Some college,2,0,Student,1,43,9,4.4,3.9,3.21,3.07,3.86,3.19,4.05,3.63,4.29,2.03,2.62,3.0,3.32,2.5,2.46,1.5,4,2,2,1,40,51-100,4,Constantly,3.14,10.0,0.442,0.49,0.042,0.349,0.02,2605,3739,1223
P0920,65,Female,Bachelor,3,0,Employed full-time,2,57,7,3.25,4.37,3.66,2.37,3.75,2.12,2.58,3.51,2.91,2.17,2.01,6.12,4.26,3.36,3.33,3.26,3,5,1,1,40,11-25,2,Constantly,3.27,0.4,0.548,0.527,0.128,0.31,0.316,4004,4791,1561
P0921,49,Male,Some college,2,0,Unemployed,6,60,11,2.1,3.44,2.94,3.57,3.91,3.15,2.17,3.37,2.46,2.99,3.37,3.56,2.79,3.1,3.74,3.12,7,2,2,0,36,11-25,2,Few times/day,1.99,2.8,0.773,0.694,0.245,0.218,0.196,4017,4633,961
P0922,51,Male,Doctorate,5,1,Student,4,34,8,3.02,3.61,2.98,1.83,3.36,2.54,2.83,3.7,3.89,1.15,1.24,3.61,3.72,1.7,3.67,2.38,7,4,1,1,37,11-25,2,Few times/day,3.87,1.7,0.697,0.739,0.02,0.258,0.42,3191,4430,1371
P0923,47,Male,High school,1,0,Retired,6,59,7,2.89,3.97,4.12,2.58,3.13,2.27,3.78,2.93,3.01,2.16,2.8,5.16,2.98,3.46,3.42,2.35,3,4,2,0,33,100+,5,Hourly,1.99,1.2,0.654,0.668,0.04,0.172,0.275,4789,6700,2027
P0924,25,Female,Some college,2,0,Retired,4,59,7,1.48,3.52,3.49,3.2,3.42,2.25,3.7,3.02,4.09,3.03,2.17,2.1,3.61,2.63,4.49,3.18,5,2,0,1,11,11-25,2,Once daily,2.85,7.6,0.697,0.712,0.13,0.198,0.464,3884,4720,1985
P0925,50,Female,High school,1,1,Employed full-time,4,64,10,3.52,3.32,3.4,3.82,4.3,2.65,3.66,3.64,3.9,2.74,2.33,4.15,4.96,4.04,3.73,4.17,8,4,0,0,40,11-25,2,Few times/day,2.91,3.8,0.654,0.724,0.122,0.204,0.258,3375,4891,1576
P0926,27,Female,Some college,2,0,Student,4,57,8,2.4,3.52,3.65,4.11,2.8,2.29,2.45,3.43,2.28,2.18,2.43,4.12,4.16,2.59,3.16,3.34,3,1,0,0,13,51-100,4,Few times/day,2.21,2.4,0.656,0.656,0.048,0.221,0.404,4654,6023,2195
P0927,49,Female,Master,4,1,Employed full-time,5,49,9,2.31,3.33,3.81,2.84,3.43,1.89,2.8,3.27,2.99,2.09,2.17,4.65,2.79,3.46,3.96,4.01,7,3,1,0,40,26-50,3,Constantly,3.4,1.0,0.709,0.718,0.06,0.212,0.51,4557,5416,1502
P0928,24,Female,Some college,2,0,Employed full-time,4,64,7,3.59,3.13,3.17,5.0,3.55,3.27,3.38,3.26,2.95,2.8,3.56,4.52,3.29,3.29,3.97,3.74,5,2,2,0,12,100+,5,Hourly,2.52,2.2,0.579,0.61,0.267,0.215,0.329,3433,3956,1001
P0929,28,Male,High school,1,1,Employed full-time,1,52,7,2.52,3.41,4.03,2.98,2.82,2.08,3.35,3.42,2.17,2.82,1.64,3.43,2.86,1.82,2.69,3.97,6,4,1,1,15,100+,5,Once daily,3.7,1.5,0.523,0.563,0.146,0.292,0.064,2574,3534,1135
P0930,37,Male,Bachelor,3,0,Employed full-time,3,41,6,3.62,4.11,2.99,1.55,3.12,2.06,2.48,3.95,2.63,2.02,1.48,1.84,4.4,2.94,2.85,2.84,7,3,1,0,26,26-50,3,Once daily,3.29,0.6,0.649,0.581,0.02,0.186,0.376,2898,3871,1163
P0931,35,Female,High school,1,0,Retired,5,68,7,2.35,3.99,3.81,3.02,3.93,1.93,3.49,3.73,2.2,1.83,2.36,2.82,3.32,3.49,2.59,2.17,9,3,0,1,24,26-50,3,Constantly,2.2,1.2,0.826,0.801,0.02,0.13,0.221,3832,5199,1730
P0932,54,Male,High school,1,0,Student,0,40,5,1.33,2.23,3.0,3.71,3.29,2.32,1.62,2.65,1.99,2.1,2.83,4.51,3.56,4.02,3.14,2.56,5,1,1,0,37,11-25,2,Constantly,1.77,0.5,0.512,0.593,0.115,0.235,0.243,2556,2898,1048
P0933,43,Male,Master,4,1,Employed part-time,1,43,8,2.56,3.09,2.7,5.0,3.05,2.58,2.45,3.18,2.86,3.1,2.05,5.73,4.09,3.21,4.21,3.32,6,6,0,0,31,100+,5,Hourly,3.56,1.4,0.612,0.614,0.263,0.283,0.365,2304,2304,1187
P0934,30,Female,Master,4,0,Student,2,44,7,3.38,3.79,2.65,2.62,5.0,2.81,3.58,3.3,3.02,2.44,1.76,2.03,3.78,3.92,3.9,2.9,5,2,2,1,18,11-25,2,Once daily,2.13,2.5,0.526,0.523,0.147,0.39,0.295,2187,3043,799
P0935,33,Male,Master,4,0,Employed full-time,5,49,11,2.65,3.58,2.95,3.88,2.08,1.98,2.64,2.93,2.68,2.64,1.6,1.95,1.72,3.63,4.3,3.2,6,5,1,0,20,51-100,4,Few times/day,2.46,0.1,0.721,0.761,0.284,0.178,0.504,3419,5060,1379
P0936,43,Male,Master,4,0,Unemployed,4,54,10,2.35,3.55,5.0,3.62,4.03,2.17,2.92,3.21,2.76,3.03,2.23,1.61,3.95,3.66,3.17,4.38,8,3,1,1,25,11-25,2,Hourly,3.17,2.9,0.655,0.658,0.207,0.237,0.267,3791,4007,1324
P0937,40,Male,Bachelor,3,1,Employed full-time,4,64,6,2.92,3.16,3.22,3.15,4.38,2.82,3.32,3.01,3.35,2.81,2.21,2.58,3.68,3.69,3.54,2.49,6,6,3,0,27,11-25,2,Constantly,3.18,0.0,0.572,0.555,0.304,0.291,0.24,3191,3946,1053
P0938,46,Male,High school,1,1,Student,2,37,7,1.45,2.65,3.42,3.75,3.0,2.67,2.31,2.13,2.27,3.18,3.02,4.64,4.55,2.98,2.24,4.53,5,5,2,1,39,0-10,1,Once daily,2.46,1.5,0.6,0.567,0.361,0.292,0.101,2917,4946,1475
P0939,49,Female,Master,4,1,Employed full-time,2,48,4,1.53,3.0,3.2,3.4,4.8,2.74,2.11,3.32,1.98,2.07,1.02,5.08,4.08,2.41,3.89,2.75,6,6,3,0,39,26-50,3,Few times/day,2.4,1.7,0.619,0.624,0.111,0.253,0.176,2339,3238,914
P0940,55,Female,Master,4,0,Employed part-time,2,51,6,3.41,2.16,3.84,2.99,3.85,2.25,3.53,3.03,3.51,2.45,2.74,1.01,4.07,4.46,4.36,2.79,7,3,1,1,40,11-25,2,Once daily,3.18,2.9,0.597,0.575,0.059,0.298,0.49,3379,5055,2018
